Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-29 20:21:00,20:21:00,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98,50,null,null,No,null,389,Cash,11,3.2,3.5,#NAME?
2024-07-28 15:08:00,15:08:00,CNR5314914495,Success,CID266013,Bike,Bellandur,Chickpet,238,25,null,null,No,null,369,Cash,21,3.1,3.4,#NAME?
2024-07-10 0:36:00,00:36:00,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287,110,null,null,No,null,301,UPI,15,3.1,3.2,#NAME?
2024-07-20 4:47:00,04:47:00,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266,125,null,null,No,null,409,Cash,49,3.5,3.7,#NAME?
2024-07-03 7:38:00,07:38:00,CNR7326154593,Success,CID561286,Prime SUV,Frazer Town,Marathahalli,126,125,null,null,Yes,Customer Demand,425,Cash,40,4.6,3.4,#NAME?
2024-07-15 14:18:00,14:18:00,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119,135,null,null,No,null,555,UPI,34,4,4.5,#NAME?
2024-07-25 2:38:00,02:38:00,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210,100,null,null,Yes,Customer Demand,760,UPI,18,4.9,4.5,#NAME?
2024-07-26 4:53:00,04:53:00,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161,40,null,null,No,null,355,Cash,10,4.1,3.1,#NAME?
2024-07-17 16:52:00,16:52:00,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,null,null,AC is Not working,null,null,null,289,null,0,null,null,#NAME?
2024-07-22 4:25:00,04:25:00,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231,45,null,null,No,null,117,Credit Card,6,3.4,3.8,#NAME?
2024-07-22 21:34:00,21:34:00,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77,70,null,null,No,null,316,Cash,38,5,4,#NAME?
2024-07-05 1:13:00,01:13:00,CNR1810463571,Canceled by Customer,CID714413,Prime Sedan,Kammanahalli,Chamarajpet,null,null,Change of plans,null,null,null,618,null,0,null,null,#NAME?
2024-07-16 6:00:00,06:00:00,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,null,null,Driver is not moving towards pickup location,null,null,null,452,null,0,null,null,#NAME?
2024-07-05 2:30:00,02:30:00,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,null,null,null,More than permitted people in there,null,null,820,null,0,null,null,#NAME?
2024-07-20 15:22:00,15:22:00,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105,130,null,null,No,null,185,Cash,32,4.5,3.1,#NAME?
2024-07-27 6:16:00,06:16:00,CNR9669878708,Canceled by Driver,CID332006,Mini,Marathahalli,Rajajinagar,null,null,null,Customer related issue,null,null,356,null,0,null,null,#NAME?
2024-07-13 15:45:00,15:45:00,CNR7540714108,Canceled by Driver,CID569164,Auto,Padmanabhanagar,BTM Layout,null,null,null,Customer related issue,null,null,371,null,0,null,null,#NAME?
2024-07-06 16:11:00,16:11:00,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287,80,null,null,No,null,839,UPI,18,4.3,3.9,#NAME?
2024-07-19 1:51:00,01:51:00,CNR7888329042,Canceled by Driver,CID204209,Mini,Tumkur Road,Yeshwanthpur,null,null,null,Customer was coughing/sick,null,null,323,null,0,null,null,#NAME?
2024-07-05 15:13:00,15:13:00,CNR6806487234,Success,CID673121,Prime SUV,Ulsoor,Chamarajpet,112,55,null,null,No,null,430,UPI,29,4.3,4.9,#NAME?
2024-07-19 6:47:00,06:47:00,CNR7216115435,Canceled by Customer,CID457323,Prime SUV,Hebbal,Ulsoor,null,null,Driver is not moving towards pickup location,null,null,null,2349,null,0,null,null,#NAME?
2024-07-09 15:52:00,15:52:00,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,null,null,AC is Not working,null,null,null,357,null,0,null,null,#NAME?
2024-07-19 15:19:00,15:19:00,CNR7223501449,Success,CID318107,eBike,Padmanabhanagar,Bellandur,35,75,null,null,No,null,457,Cash,44,3.2,4,#NAME?
2024-07-30 4:23:00,04:23:00,CNR4406470427,Success,CID501485,eBike,Banashankari,KR Puram,168,60,null,null,No,null,647,Cash,28,3.9,4.8,#NAME?
2024-07-13 22:47:00,22:47:00,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133,110,null,null,No,null,327,Cash,36,3.6,3.7,#NAME?
2024-07-24 9:24:00,09:24:00,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,null,null,null,Personal & Car related issue,null,null,396,null,0,null,null,#NAME?
2024-07-03 3:30:00,03:30:00,CNR4352340785,Success,CID382237,Bike,Marathahalli,HSR Layout,105,80,null,null,Yes,Customer Demand,919,Cash,29,4.3,3.7,#NAME?
2024-07-05 1:02:00,01:02:00,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42,25,null,null,No,null,426,UPI,8,3.7,4.7,#NAME?
2024-07-05 17:32:00,17:32:00,CNR6996941124,Success,CID814961,Prime Plus,Sahakar Nagar,Bannerghatta Road,105,50,null,null,No,null,383,UPI,10,4,3.9,#NAME?
2024-07-23 0:27:00,00:27:00,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280,95,null,null,No,null,661,Cash,14,4.6,3.2,#NAME?
2024-07-27 7:06:00,07:06:00,CNR6292190320,Success,CID946836,Auto,MG Road,Hebbal,308,80,null,null,No,null,284,UPI,9,3.5,3.5,#NAME?
2024-07-25 20:54:00,20:54:00,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,null,null,Driver asked to cancel,null,null,null,619,null,0,null,null,#NAME?
2024-07-05 18:43:00,18:43:00,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,null,null,null,null,null,null,184,null,0,null,null,#NAME?
2024-07-20 23:41:00,23:41:00,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63,100,null,null,No,null,604,Cash,16,4.8,3.6,#NAME?
2024-07-27 8:40:00,08:40:00,CNR9574365096,Success,CID989054,Prime Sedan,Banashankari,Kadugodi,35,25,null,null,No,null,2333,UPI,23,3,3.9,#NAME?
2024-07-05 20:26:00,20:26:00,CNR4918280677,Driver Not Found,CID229064,Prime Sedan,Marathahalli,Banashankari,null,null,null,null,null,null,176,null,0,null,null,#NAME?
2024-07-30 9:10:00,09:10:00,CNR9840599048,Success,CID767562,Mini,Yeshwanthpur,RT Nagar,210,50,null,null,No,null,464,UPI,12,4.4,3.9,#NAME?
2024-07-30 14:18:00,14:18:00,CNR9712296008,Success,CID654062,Bike,Banashankari,Kengeri,259,140,null,null,No,null,251,Cash,18,4.9,3.9,#NAME?
2024-07-18 4:44:00,04:44:00,CNR5168755954,Success,CID941533,Auto,Cox Town,Kengeri,49,80,null,null,No,null,286,Cash,12,3.7,4.3,#NAME?
2024-07-03 11:23:00,11:23:00,CNR1558587936,Driver Not Found,CID806473,Mini,MG Road,Jayanagar,null,null,null,null,null,null,217,null,0,null,null,#NAME?
2024-07-14 8:45:00,08:45:00,CNR9291782057,Canceled by Driver,CID236790,eBike,BTM Layout,Hulimavu,null,null,null,Personal & Car related issue,null,null,1762,null,0,null,null,#NAME?
2024-07-16 23:18:00,23:18:00,CNR6384000900,Canceled by Customer,CID183393,Prime Sedan,Sarjapur Road,Vijayanagar,null,null,Wrong Address,null,null,null,382,null,0,null,null,#NAME?
2024-07-15 20:29:00,20:29:00,CNR4692807656,Success,CID410078,Prime Plus,Sahakar Nagar,Yeshwanthpur,63,80,null,null,No,null,165,Credit Card,24,3.9,3.3,#NAME?
2024-07-03 15:55:00,15:55:00,CNR8607774773,Canceled by Driver,CID226935,Prime Plus,Kengeri,RT Nagar,null,null,null,Customer was coughing/sick,null,null,141,null,0,null,null,#NAME?
2024-07-16 9:49:00,09:49:00,CNR5275953890,Driver Not Found,CID409280,Mini,Peenya,Majestic,null,null,null,null,null,null,2720,null,0,null,null,#NAME?
2024-07-28 17:54:00,17:54:00,CNR2122926528,Success,CID365718,Prime SUV,Banashankari,Basavanagudi,84,75,null,null,No,null,430,Cash,41,3.1,4.4,#NAME?
2024-07-26 17:10:00,17:10:00,CNR5058284180,Success,CID687769,Bike,HSR Layout,Shantinagar,84,30,null,null,No,null,252,Cash,41,4.3,4.3,#NAME?
2024-07-17 8:17:00,08:17:00,CNR1070278505,Success,CID564698,Prime Plus,Tumkur Road,Kadugodi,112,60,null,null,No,null,371,Cash,43,4,3.2,#NAME?
2024-07-27 19:16:00,19:16:00,CNR6383375515,Driver Not Found,CID306604,Prime Sedan,Bellandur,Shivajinagar,null,null,null,null,null,null,183,null,0,null,null,#NAME?
2024-07-28 10:56:00,10:56:00,CNR9053616195,Success,CID997945,Auto,Mysore Road,Koramangala,231,105,null,null,No,null,130,UPI,11,4.3,4.3,#NAME?
2024-07-15 5:42:00,05:42:00,CNR4411647638,Success,CID611553,Prime Plus,Sarjapur Road,Cox Town,287,55,null,null,Yes,Customer Demand,974,UPI,9,3.1,4.3,#NAME?
2024-07-06 4:08:00,04:08:00,CNR4578602448,Success,CID429288,Bike,Langford Town,Padmanabhanagar,63,140,null,null,No,null,483,Cash,31,4.2,3.4,#NAME?
2024-07-21 16:04:00,16:04:00,CNR2117497349,Canceled by Driver,CID946999,Prime Plus,RT Nagar,RT Nagar,null,null,null,Customer related issue,null,null,142,null,0,null,null,#NAME?
2024-07-08 12:27:00,12:27:00,CNR3121675473,Success,CID544271,Prime Sedan,Electronic City,Jayanagar,301,145,null,null,No,null,190,Cash,37,3.9,4.4,#NAME?
2024-07-26 17:47:00,17:47:00,CNR5582073597,Success,CID600934,Prime Plus,Electronic City,JP Nagar,70,70,null,null,No,null,606,UPI,16,4.5,4.6,#NAME?
2024-07-23 19:43:00,19:43:00,CNR9021997521,Driver Not Found,CID729251,Auto,Indiranagar,Magadi Road,null,null,null,null,null,null,270,null,0,null,null,#NAME?
2024-07-03 17:00:00,17:00:00,CNR2346546694,Success,CID156951,Auto,Magadi Road,MG Road,35,55,null,null,No,null,2632,Cash,10,4.1,4.6,#NAME?
2024-07-07 2:00:00,02:00:00,CNR7872750350,Driver Not Found,CID166707,Prime SUV,Ramamurthy Nagar,Ramamurthy Nagar,null,null,null,null,null,null,407,null,0,null,null,#NAME?
2024-07-28 17:39:00,17:39:00,CNR2822225922,Success,CID980249,Auto,Majestic,Hennur,105,130,null,null,No,null,288,Cash,10,3.1,3.6,#NAME?
2024-07-08 18:22:00,18:22:00,CNR3052613043,Success,CID634311,Auto,HSR Layout,RT Nagar,49,75,null,null,No,null,459,Cash,1,3.5,3.7,#NAME?
2024-07-16 18:21:00,18:21:00,CNR9714132894,Success,CID329193,Prime Plus,Shivajinagar,RT Nagar,252,110,null,null,No,null,474,UPI,46,4.7,4.3,#NAME?
2024-07-29 0:02:00,00:02:00,CNR7173736967,Canceled by Customer,CID876143,Prime SUV,Nagarbhavi,Bellandur,null,null,AC is Not working,null,null,null,280,null,0,null,null,#NAME?
2024-07-18 0:47:00,00:47:00,CNR5680044164,Driver Not Found,CID730647,Prime Plus,Malleshwaram,Rajajinagar,null,null,null,null,null,null,241,null,0,null,null,#NAME?
2024-07-15 9:31:00,09:31:00,CNR7418923013,Success,CID960240,Prime Plus,Yeshwanthpur,Mysore Road,63,120,null,null,No,null,649,UPI,19,3,4.3,#NAME?
2024-07-15 13:52:00,13:52:00,CNR9766360557,Canceled by Driver,CID824405,Prime Plus,Kammanahalli,Hennur,null,null,null,Customer related issue,null,null,1648,null,0,null,null,#NAME?
2024-07-03 10:26:00,10:26:00,CNR3765893080,Driver Not Found,CID573518,Prime SUV,Frazer Town,Marathahalli,null,null,null,null,null,null,380,null,0,null,null,#NAME?
2024-07-24 2:26:00,02:26:00,CNR6724977743,Success,CID784290,eBike,Shivajinagar,Hebbal,196,130,null,null,No,null,145,Cash,3,3.5,4.5,#NAME?
2024-07-04 22:08:00,22:08:00,CNR6950899050,Success,CID207085,Prime Plus,Kadugodi,Malleshwaram,308,75,null,null,No,null,257,Cash,23,4.3,4.5,#NAME?
2024-07-04 14:01:00,14:01:00,CNR9718321676,Driver Not Found,CID779587,Mini,Devanahalli,Kadugodi,null,null,null,null,null,null,177,null,0,null,null,#NAME?
2024-07-15 3:17:00,03:17:00,CNR3817464810,Success,CID927840,Auto,Ulsoor,Sarjapur Road,77,45,null,null,No,null,536,UPI,2,5,4.9,#NAME?
2024-07-14 13:39:00,13:39:00,CNR4848440972,Canceled by Customer,CID293528,Bike,Whitefield,BTM Layout,null,null,Driver is not moving towards pickup location,null,null,null,1599,null,0,null,null,#NAME?
2024-07-07 16:15:00,16:15:00,CNR4113554550,Canceled by Driver,CID468933,Prime Sedan,Vijayanagar,Yeshwanthpur,null,null,null,Personal & Car related issue,null,null,214,null,0,null,null,#NAME?
2024-07-13 10:30:00,10:30:00,CNR2310105680,Success,CID487899,Mini,MG Road,Vijayanagar,42,130,null,null,No,null,458,UPI,19,3.1,3.4,#NAME?
2024-07-01 7:03:00,07:03:00,CNR2766114291,Success,CID625934,Mini,Rajajinagar,Varthur,266,110,null,null,No,null,752,Cash,39,3.5,4.7,#NAME?
2024-07-25 3:08:00,03:08:00,CNR9788555964,Success,CID617562,Bike,Indiranagar,Hennur,252,105,null,null,No,null,198,UPI,23,3.6,3.1,#NAME?
2024-07-06 0:13:00,00:13:00,CNR4117182129,Success,CID619473,eBike,Marathahalli,Sahakar Nagar,63,65,null,null,No,null,692,Cash,4,3.5,3.1,#NAME?
2024-07-26 18:33:00,18:33:00,CNR1482862322,Success,CID994354,Prime SUV,Devanahalli,KR Puram,35,80,null,null,No,null,279,UPI,6,4.8,4,#NAME?
2024-07-17 8:41:00,08:41:00,CNR1846263435,Success,CID653782,Bike,BTM Layout,Rajajinagar,140,60,null,null,Yes,Customer Demand,433,Cash,37,4.8,4.5,#NAME?
2024-07-25 21:08:00,21:08:00,CNR9792857598,Canceled by Driver,CID860533,eBike,Kammanahalli,HSR Layout,null,null,null,More than permitted people in there,null,null,884,null,0,null,null,#NAME?
2024-07-18 23:39:00,23:39:00,CNR6364083080,Success,CID613170,eBike,Koramangala,Langford Town,238,40,null,null,No,null,1087,Cash,27,4.3,4.6,#NAME?
2024-07-09 20:32:00,20:32:00,CNR4132114126,Success,CID727658,Prime Plus,Ulsoor,Marathahalli,105,140,null,null,No,null,1058,Cash,23,4.1,4.6,#NAME?
2024-07-20 2:28:00,02:28:00,CNR1164297655,Success,CID332835,eBike,Yelahanka,Hulimavu,147,110,null,null,No,null,874,Cash,2,3.7,3.4,#NAME?
2024-07-15 23:25:00,23:25:00,CNR5107398570,Canceled by Driver,CID283071,eBike,Sarjapur Road,Hennur,null,null,null,Customer related issue,null,null,900,null,0,null,null,#NAME?
2024-07-16 3:45:00,03:45:00,CNR2594649356,Driver Not Found,CID988044,Prime Sedan,Vijayanagar,Majestic,null,null,null,null,null,null,349,null,0,null,null,#NAME?
2024-07-08 8:56:00,08:56:00,CNR5513264155,Success,CID601467,Prime Sedan,Electronic City,Kengeri,70,80,null,null,Yes,Vehicle Breakdown,350,UPI,27,5,4.6,#NAME?
2024-07-28 15:12:00,15:12:00,CNR7718204224,Canceled by Customer,CID145915,Prime Sedan,Ulsoor,Cox Town,null,null,Driver asked to cancel,null,null,null,273,null,0,null,null,#NAME?
2024-07-21 1:55:00,01:55:00,CNR9884288938,Canceled by Driver,CID954511,Mini,KR Puram,Sahakar Nagar,null,null,null,Customer was coughing/sick,null,null,819,null,0,null,null,#NAME?
2024-07-07 22:15:00,22:15:00,CNR8604114763,Success,CID826289,eBike,Indiranagar,Cox Town,203,125,null,null,No,null,984,UPI,36,4.5,4.2,#NAME?
2024-07-02 6:55:00,06:55:00,CNR1648618375,Success,CID215906,Auto,Devanahalli,Nagarbhavi,105,40,null,null,No,null,918,UPI,18,4.9,3.3,#NAME?
2024-07-06 14:18:00,14:18:00,CNR3735646691,Success,CID892984,eBike,Majestic,Ulsoor,91,140,null,null,No,null,1393,UPI,31,3.4,4.5,#NAME?
2024-07-26 19:02:00,19:02:00,CNR5695161177,Success,CID515244,Bike,Whitefield,Kadugodi,56,105,null,null,No,null,481,Cash,13,3.7,4.7,#NAME?
2024-07-28 6:05:00,06:05:00,CNR3701237012,Success,CID819006,Prime Sedan,Padmanabhanagar,Majestic,119,130,null,null,No,null,446,UPI,25,4,3.5,#NAME?
2024-07-17 20:46:00,20:46:00,CNR7868829140,Success,CID233386,Mini,Kammanahalli,Jayanagar,105,105,null,null,No,null,1134,Credit Card,19,3.4,3.7,#NAME?
2024-07-23 4:25:00,04:25:00,CNR9765471738,Success,CID579696,Prime Sedan,Shantinagar,Sarjapur Road,63,90,null,null,No,null,218,UPI,30,4.8,4.5,#NAME?
2024-07-02 23:30:00,23:30:00,CNR7650472214,Success,CID821265,Auto,BTM Layout,Cox Town,168,40,null,null,No,null,395,UPI,2,4.6,3.6,#NAME?
2024-07-21 19:47:00,19:47:00,CNR4690250276,Success,CID581071,Prime SUV,MG Road,Bannerghatta Road,210,60,null,null,No,null,299,Cash,39,4,4.4,#NAME?
2024-07-18 13:30:00,13:30:00,CNR2095968467,Success,CID867238,Prime Plus,Devanahalli,Varthur,105,80,null,null,No,null,111,UPI,3,4,4.3,#NAME?
2024-07-03 16:10:00,16:10:00,CNR3375761138,Driver Not Found,CID347284,Prime Plus,Bellandur,Majestic,null,null,null,null,null,null,402,null,0,null,null,#NAME?
2024-07-11 17:25:00,17:25:00,CNR9481116440,Canceled by Driver,CID111139,Bike,Yelahanka,RT Nagar,null,null,null,Customer was coughing/sick,null,null,473,null,0,null,null,#NAME?
2024-07-15 19:19:00,19:19:00,CNR8697339796,Success,CID709674,Prime Sedan,Basavanagudi,Hosur Road,231,105,null,null,No,null,159,UPI,39,4.5,4,#NAME?
2024-07-22 3:50:00,03:50:00,CNR1206581017,Success,CID574550,Mini,Rajajinagar,Yelahanka,154,140,null,null,No,null,140,Cash,29,4.2,3.6,#NAME?
2024-07-06 10:02:00,10:02:00,CNR4499128231,Success,CID580584,Prime SUV,Langford Town,Basavanagudi,91,115,null,null,No,null,454,Cash,15,3.3,4.1,#NAME?
2024-07-01 8:42:00,08:42:00,CNR1298715434,Success,CID501412,Prime SUV,Tumkur Road,Marathahalli,140,40,null,null,No,null,321,UPI,27,4,3.9,#NAME?
2024-07-24 23:38:00,23:38:00,CNR4312763444,Success,CID211216,Prime Plus,Bellandur,Varthur,112,90,null,null,No,null,193,Cash,45,4.9,3.3,#NAME?
2024-07-18 3:19:00,03:19:00,CNR1340571019,Success,CID160873,eBike,Vijayanagar,Majestic,147,115,null,null,No,null,463,UPI,46,3.7,3.2,#NAME?
2024-07-15 8:16:00,08:16:00,CNR6844091426,Success,CID676815,Prime SUV,Vijayanagar,Basavanagudi,252,40,null,null,No,null,178,Cash,11,3,4.3,#NAME?
2024-07-23 4:53:00,04:53:00,CNR3741516922,Success,CID892507,Prime Plus,Hebbal,Varthur,49,75,null,null,No,null,272,Cash,30,4.8,4.4,#NAME?
2024-07-12 20:33:00,20:33:00,CNR6878633136,Success,CID435898,Bike,Whitefield,Kadugodi,56,105,null,null,No,null,227,Cash,10,4.5,3.2,#NAME?
2024-07-29 7:20:00,07:20:00,CNR8389880405,Success,CID679884,eBike,Yelahanka,Hosur Road,280,100,null,null,No,null,235,Cash,49,3.2,4.2,#NAME?
2024-07-20 13:54:00,13:54:00,CNR1031164731,Success,CID734920,Prime SUV,Richmond Town,Peenya,287,50,null,null,No,null,868,Cash,9,4.1,3.9,#NAME?
2024-07-12 18:29:00,18:29:00,CNR3055910851,Success,CID848384,Auto,Basavanagudi,Nagarbhavi,35,55,null,null,No,null,174,Cash,14,4,4.1,#NAME?
2024-07-15 13:19:00,13:19:00,CNR3443143842,Success,CID620200,Prime SUV,Vijayanagar,RT Nagar,119,145,null,null,No,null,295,Cash,2,3.5,4,#NAME?
2024-07-22 14:55:00,14:55:00,CNR5284402721,Canceled by Driver,CID555275,Auto,Chamarajpet,Rajarajeshwari Nagar,null,null,null,Personal & Car related issue,null,null,135,null,0,null,null,#NAME?
2024-07-21 16:18:00,16:18:00,CNR8736272853,Success,CID947890,Auto,BTM Layout,JP Nagar,301,145,null,null,No,null,635,UPI,13,3.9,3.8,#NAME?
2024-07-02 23:05:00,23:05:00,CNR8526227100,Success,CID337335,eBike,Kadugodi,Indiranagar,245,115,null,null,No,null,401,UPI,33,4.1,3.5,#NAME?
2024-07-12 7:48:00,07:48:00,CNR2586256618,Success,CID496185,Auto,Frazer Town,Rajajinagar,259,25,null,null,No,null,155,Cash,10,4.7,3.1,#NAME?
2024-07-28 5:15:00,05:15:00,CNR8718237542,Success,CID387617,Prime Plus,Nagarbhavi,Hulimavu,84,35,null,null,No,null,1676,UPI,13,4.2,4.8,#NAME?
2024-07-23 21:08:00,21:08:00,CNR4747588582,Driver Not Found,CID117316,Prime Sedan,Hennur,Majestic,null,null,null,null,null,null,672,null,0,null,null,#NAME?
2024-07-20 20:42:00,20:42:00,CNR5372933060,Driver Not Found,CID275438,Auto,Shivajinagar,Ramamurthy Nagar,null,null,null,null,null,null,263,null,0,null,null,#NAME?
2024-07-16 19:44:00,19:44:00,CNR3742047404,Success,CID789297,Bike,Yeshwanthpur,Whitefield,147,90,null,null,No,null,266,UPI,5,3.6,3.6,#NAME?
2024-07-07 6:27:00,06:27:00,CNR6451620987,Driver Not Found,CID611238,Bike,Hebbal,Whitefield,null,null,null,null,null,null,230,null,0,null,null,#NAME?
2024-07-01 19:18:00,19:18:00,CNR4349498244,Success,CID176493,Auto,BTM Layout,Marathahalli,196,70,null,null,No,null,2972,Cash,18,3.7,4,#NAME?
2024-07-01 9:51:00,09:51:00,CNR2064398038,Success,CID224260,Prime Plus,Kadugodi,Yeshwanthpur,98,80,null,null,No,null,354,Cash,42,4,4.8,#NAME?
2024-07-05 2:38:00,02:38:00,CNR4326236808,Success,CID928586,Bike,Electronic City,Richmond Town,70,80,null,null,Yes,Customer Demand,227,Credit Card,36,5,4.7,#NAME?
2024-07-03 22:46:00,22:46:00,CNR8746895101,Success,CID839090,Mini,Electronic City,Langford Town,266,130,null,null,No,null,2685,Credit Card,17,4.6,3.5,#NAME?
2024-07-19 4:20:00,04:20:00,CNR2360764819,Success,CID307899,Auto,RT Nagar,Kengeri,294,100,null,null,Yes,Other Issue,797,Cash,10,4.9,4.1,#NAME?
2024-07-18 17:03:00,17:03:00,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,null,null,No,null,229,Cash,31,4.3,4.7,#NAME?
2024-07-12 23:12:00,23:12:00,CNR7230620698,Success,CID465729,Auto,Shantinagar,Sahakar Nagar,224,135,null,null,No,null,1997,UPI,10,4,4.3,#NAME?
2024-07-07 16:57:00,16:57:00,CNR6947093690,Success,CID803175,Prime SUV,JP Nagar,Magadi Road,91,70,null,null,No,null,439,UPI,15,5,4.6,#NAME?
2024-07-13 20:07:00,20:07:00,CNR4790435059,Canceled by Driver,CID534198,Mini,Hulimavu,Nagarbhavi,null,null,null,Personal & Car related issue,null,null,456,null,0,null,null,#NAME?
2024-07-24 2:24:00,02:24:00,CNR3717431082,Success,CID144787,Prime Sedan,Magadi Road,Vijayanagar,231,105,null,null,No,null,1989,UPI,10,3.7,3.9,#NAME?
2024-07-22 5:07:00,05:07:00,CNR1119886411,Driver Not Found,CID614002,Prime Plus,Rajarajeshwari Nagar,Peenya,null,null,null,null,null,null,449,null,0,null,null,#NAME?
2024-07-12 22:18:00,22:18:00,CNR7546954350,Success,CID157191,Prime Sedan,Marathahalli,Chamarajpet,84,30,null,null,No,null,494,UPI,15,4.2,4,#NAME?
2024-07-09 5:41:00,05:41:00,CNR8681622859,Driver Not Found,CID751314,Mini,Shantinagar,Shantinagar,null,null,null,null,null,null,158,null,0,null,null,#NAME?
2024-07-20 8:15:00,08:15:00,CNR3911087012,Success,CID176825,Mini,Vijayanagar,Indiranagar,154,35,null,null,Yes,Vehicle Breakdown,632,Cash,41,3,3.4,#NAME?
2024-07-11 17:43:00,17:43:00,CNR6657813538,Success,CID555376,eBike,Bannerghatta Road,Kadugodi,294,100,null,null,No,null,190,Cash,33,4.6,4.2,#NAME?
2024-07-02 1:22:00,01:22:00,CNR8755664720,Canceled by Customer,CID253924,Mini,Sahakar Nagar,HSR Layout,null,null,Driver is not moving towards pickup location,null,null,null,969,null,0,null,null,#NAME?
2024-07-04 2:13:00,02:13:00,CNR9271694901,Canceled by Driver,CID122064,Auto,Padmanabhanagar,Sahakar Nagar,null,null,null,Customer was coughing/sick,null,null,300,null,0,null,null,#NAME?
2024-07-17 9:41:00,09:41:00,CNR6626953383,Canceled by Customer,CID998004,Auto,Kammanahalli,Rajajinagar,null,null,Driver is not moving towards pickup location,null,null,null,486,null,0,null,null,#NAME?
2024-07-29 14:26:00,14:26:00,CNR6410696298,Success,CID232697,eBike,Chamarajpet,Vijayanagar,161,70,null,null,No,null,434,Cash,37,4.9,3.6,#NAME?
